0.00044623,0.9,6.2,0.97,0.6,78,79,1.08e-006,93
0.000275,0.88,4,0.96,0.5,78,66,2e-005,8
0.00017067,0.96,2.6,0.99,0.73,89,84,3.4e-005,90
0.0003285,0.46,4.1,0.47,0.73,78,84,1.4e-005,11
0.000407,0.78,4.2,0.79,0.73,78,80,4.825e-005,24
0.000308,0.93,12.9,0.98,0.78,78,89,1e-006,11
0.00028191,0.86,4.4,0.86,0.53,89,66,8.661e-005,8
0.000368,0.9,12.2,0.97,0.6,78,74,1.42e-005,10
0.00041225,0.89,6.1,0.89,0.73,89,62,0.00019575,97
0.0003996,0.52,1.5,0.53,0.67,89,72,0.0002278,82
0.000275,0.83,23.6,0.84,0.83,89,91,4e-006,5
0.000117,0.86,20,0.86,0.73,89,84,2.5e-006,2
9.825e-005,0.9,1.7,0.96,0.73,100,80,2.25e-006,36
0.000349,0.91,21.3,0.97,0.58,100,75,1e-006,9
0.0004864,0.81,2.2,0.81,0.6,67,79,4e-006,6
0.000213,1,1.3,1,0.58,100,75,8.6e-006,38
0.00013,0.89,24.5,0.96,0.67,100,82,1e-006,95
0.0002086,0.88,14.2,0.96,0.73,100,84,7.6e-006,31
0.00012392,0.66,3.6,0.66,0.73,89,80,3.75e-006,9
0.00051767,0.63,6.3,0.63,0.67,78,82,9.34e-006,11
0.00065441,0.87,3.7,0.95,0.53,89,50,2.2e-006,16
0.0002105,0.72,8.3,0.72,0.8,100,78,6.5e-006,96
8.2e-005,0.9,18.9,0.97,0.73,89,62,1e-006,2
0.0002385,0.73,7.4,0.74,0.73,89,80,7.283e-005,8
0.000322,0.91,19.6,0.97,0.73,100,80,0.000109,10
0.00010325,0.93,20,0.98,0.73,78,84,1e-006,86
0.00023804,0.48,7.1,0.49,0.67,89,77,6.193e-005,40
0.000177,0.83,17.2,0.84,0.73,89,84,1.8e-005,8
0.00026,0.83,15.5,0.84,0.73,89,84,1e-005,11
0.000182,0.83,20.4,0.84,0.83,89,91,6e-006,5
0.0001756,0.51,6.4,0.51,0.8,100,87,1.24e-005,63
0.000233,0.89,1.6,0.96,0.73,100,84,8.8e-006,31
5.075e-005,0.56,8.6,0.56,0.8,89,83,6e-006,33
0.000152,0.96,24.2,0.99,0.73,78,80,1.2e-005,5
0.00032525,0.56,8.1,0.56,0.67,78,85,5.65e-005,7
0.0014257,0.78,3.9,0.79,0.73,78,84,2.875e-005,4
0.0002038,0.93,1.9,0.98,0.73,100,84,9.4e-006,37
0.0001495,0.94,13.3,0.98,0.73,100,80,4e-006,9
0.0046376,0.3,0.5,0.3,0.67,67,82,0.0041404,8
0.00044075,0.89,1.3,0.96,0.73,78,84,1.3e-005,11
0.000994,0.99,4.6,1,0.73,100,84,0.0006345,8
0.000155,0.83,21.3,0.84,0.8,78,87,5e-006,10
0.00013771,0.79,2.4,0.8,0.67,78,82,9.21e-006,56
0.00043483,0.66,3,0.66,0.8,89,83,6.258e-005,3
0.0003742,0.93,1,0.98,0.67,100,82,6.06e-005,3
0.001342,0.94,10,0.98,0.73,78,84,8.3e-005,2
0.00015122,0.93,13.6,0.93,0.73,78,62,1.44e-006,11
0.0002466,0.92,3,0.97,0.73,100,84,4.34e-005,5
0.00013,0.94,15.5,0.98,0.73,78,80,1.2e-006,91
0.000324,0.83,16,0.84,0.83,89,93,7e-006,8
0.000186,0.86,11.3,0.86,0.6,89,69,6.5e-006,5
0.0029095,0.94,1.3,0.98,0.67,100,82,3.468e-005,7
0.000331,0.91,23.2,0.97,0.73,100,80,2.2e-005,3
0.000375,0.93,11.2,0.98,0.73,100,84,9.8e-006,42
0.0004856,0.94,9.6,0.98,0.73,100,84,7.6e-006,37
0.000173,0.83,11.5,0.84,0.73,89,75,2e-005,5
0.00073308,0.3,4.4,0.3,0.73,78,84,1.33e-006,7
0.000221,0.18,4.3,0.18,0.6,78,79,1.135e-005,2
9.733e-005,0.88,1.7,0.96,0.73,78,80,1.33e-006,59
0.0001785,0.72,13.2,0.72,0.67,89,85,8e-006,5
0.0003155,0.86,13.6,0.86,0.8,89,87,2e-006,10
0.00027875,0.86,9.2,0.95,0.83,89,91,1.75e-006,1
0.0002888,0.51,5.9,0.51,0.83,89,91,3.8e-006,58
9.9e-005,0.6,0.8,0.6,0.53,89,66,3.75e-006,5
0.00035915,0.51,5,0.52,0.6,89,74,3.93e-006,67
0.0011895,0.72,7.2,0.72,0.78,89,89,2e-006,5
0.0004272,0.96,4.2,0.99,0.73,78,80,0.0001168,7
0.00021382,0.59,8.3,0.59,0.67,67,77,6.889e-005,87
0.000524,0.94,22.5,0.98,0.67,89,85,2.2e-005,65
0.000149,0.96,33.9,0.99,0.58,100,75,4.3e-005,12
0.000102,0.86,17.3,0.86,0.8,89,87,5.95e-005,92
0.00014775,0.78,13.7,0.78,0.73,89,84,2.25e-006,9
4.953e-005,0.53,15,0.54,0.6,89,69,8.2e-007,32
0.00049867,0.9,6.3,0.96,0.73,78,84,9.34e-006,10
0.0002516,0.92,0.9,0.97,0.67,100,82,4.16e-005,2
0.00038671,0.45,6,0.46,0.67,89,77,2.926e-005,40
0.000198,0.97,1,0.99,0.73,100,84,8e-006,31
0.0001845,0.9,9.4,0.97,0.6,78,69,3.362e-005,88
7.6e-005,0.98,23.4,0.99,0.5,89,77,2e-006,5
0.003698,0.6,1.1,0.61,0.67,89,77,7.679e-005,7
0.000216,0.93,7.5,0.98,0.73,100,80,1.5e-006,9
